,FIPS,candidatevotes,totalvotes,Lat,Long_
1965,38009,2494.0,3494,48.79106111,-100.8378166
1966,38011,1446.0,1787,46.11285362,-103.5203343
1967,38013,895.0,1052,48.79094471,-102.5182117
1968,38015,32532.0,47979,46.97847375,-100.4645214
1969,38017,39816.0,80821,46.93201724,-97.2444719
1970,38019,1357.0,2006,48.77286211,-98.46685243
1971,38021,1667.0,2407,46.11017712,-98.5049008
1972,38023,867.0,1219,48.814938700000006,-103.4873611
1973,38025,1771.0,2243,47.35423935,-102.6160468
1974,38027,791.0,1231,47.71701474,-98.90432337
1975,38029,1677.0,1981,46.28398398,-100.2389766
1976,38031,1241.0,1719,47.4571084,-98.88279923
1977,38033,796.0,957,46.94022281,-103.8465421
1978,38035,16340.0,30365,47.92093639,-97.45450447
1979,38037,1108.0,1381,46.35821257,-101.6390013
1980,38039,847.0,1265,47.45785838,-98.23850925
1981,38041,1050.0,1296,46.43375068,-102.4632417
1982,38043,1111.0,1376,46.97830064,-99.77507857
1983,38045,1481.0,2151,46.45681054,-98.53542355
1984,38047,888.0,1067,46.45729487,-99.47719806
1985,38049,2050.0,2820,48.23104458,-100.6324822
1986,38051,1100.0,1446,46.11182017,-99.44145858
1987,38053,3670.0,4672,47.74133370000001,-103.395905
1988,38055,3860.0,5315,47.60766714,-101.3182418
1989,38057,3759.0,4682,47.31213126,-101.8318399
1990,38059,11336.0,15832,46.71681782,-101.2822377
1991,38061,2582.0,4106,48.20197971,-102.3555315
1992,38063,1025.0,1717,47.9226426,-98.19038437
1993,38065,830.0,1017,47.11530482,-101.3406158
1994,38067,2208.0,3153,48.76623521,-97.5523809
1995,38069,1437.0,2071,48.24977025,-99.96407787
1996,38071,3217.0,5305,48.26886249,-98.72223879
1997,38073,1210.0,2359,46.45621782,-97.65742504
1998,38075,993.0,1293,48.71982533,-101.6603912
1999,38077,4767.0,7592,46.26440649,-96.94852979
2000,38079,1217.0,3755,48.77245354,-99.84097493
2001,38081,1088.0,1997,46.10830372,-97.63217159
2002,38083,650.0,787,47.57700669,-100.3426391
2003,38085,260.0,1232,46.11323337,-101.0440149
2004,38087,362.0,430,46.44737738,-103.4601547
2005,38089,9755.0,12322,46.80851182,-102.6576326
2006,38091,538.0,999,47.45611548,-97.72728747
2007,38093,6718.0,10155,46.97962541,-98.95637318
2008,38095,733.0,1157,48.68565745,-99.24564265
2009,38097,2265.0,3933,47.45367788,-97.16323288
2010,38099,2995.0,4636,48.36876964,-97.72574783
2011,38101,18636.0,27412,48.22390169,-101.5436763
2012,38103,1796.0,2383,47.58614526,-99.65904998
2013,38105,10069.0,12807,48.34522353,-103.4793387
2014,39001,8659.0,11359,38.84541072,-83.4718964
2015,39003,30487.0,45894,40.77285242,-84.10802343
2016,39005,17493.0,24590,40.84772277,-82.27280781
2017,39007,23318.0,40867,41.70860332,-80.74830218
2018,39009,11354.0,29443,39.33425634,-82.04278644
2019,39011,18658.0,23627,40.55998859,-84.22421429999999
2020,39013,21108.0,31122,40.01625942,-80.9924051
2021,39015,14573.0,19607,38.93416837,-83.86788395
2022,39017,106976.0,173839,39.44012838,-84.57388716
2023,39019,9254.0,13074,40.5789686,-81.09178213
2024,39021,12631.0,18104,40.13923427,-83.76875242
2025,39023,35205.0,61429,39.91592258,-83.78498252
2026,39025,67518.0,99121,39.04847534,-84.15375786
2027,39027,13838.0,18675,39.41485808,-83.80852286
2028,39029,31676.0,46201,40.76932373,-80.78094576
2029,39031,10785.0,15552,40.30096166,-81.91729018
2030,39033,13611.0,19237,40.85065156,-82.91989099
2031,39035,184211.0,603822,41.424119,-81.65918339
2032,39037,20012.0,25484,40.13412966,-84.6194517
2033,39039,11688.0,18192,41.32398837,-84.49076944
2034,39041,57568.0,103860,40.27942393,-83.00457058
2035,39043,19648.0,37578,41.36796058,-82.62904521
2036,39045,44314.0,72913,39.75107189,-82.63088163
2037,39047,7995.0,11162,39.56021306,-83.4562016
2038,39049,199331.0,581140,39.96995815,-83.01115755
2039,39051,13709.0,21225,41.60213491,-84.12571393
2040,39053,9822.0,12931,38.82708533,-82.31647569
2041,39055,30227.0,49941,41.49952319,-81.17935342
2042,39057,48540.0,81858,39.69116283,-83.89032084
2043,39059,11445.0,16557,40.05026529,-81.49248905
2044,39061,173665.0,409109,39.19673558,-84.54502924
2045,39063,24183.0,36023,41.00250487,-83.66838948
2046,39065,8717.0,12294,40.66015414,-83.65929931
2047,39067,5098.0,7079,40.29380509,-81.09068544
2048,39069,9301.0,13932,41.3339642,-84.06830637
2049,39071,14020.0,18501,39.1839264,-83.60331456
2050,39073,8497.0,12838,39.49537927,-82.47991446
2051,39075,8720.0,11054,40.56163713,-81.92635677
2052,39077,16226.0,24834,41.14651175,-82.59867951
2053,39079,9949.0,13693,39.01914254,-82.61818559999998
2054,39081,21117.0,32201,40.38614126,-80.76259514
2055,39083,19131.0,28687,40.39830217,-82.42027563
2056,39085,64255.0,116246,41.69710807,-81.23676539
2057,39087,18689.0,26607,38.59743452,-82.53466552
2058,39089,51241.0,82761,40.09136236,-82.48185785
2059,39091,15957.0,21571,40.38996525,-83.76784341
2060,39093,66818.0,140562,41.29553751,-82.15083537
2061,39095,75698.0,197556,41.62101218,-83.65468618
2062,39097,11631.0,17290,39.89381073,-83.40178317
2063,39099,53616.0,115072,41.01631101,-80.77287029
2064,39101,16961.0,26322,40.58610662,-83.15736305
2065,39103,54810.0,91373,41.11770589,-81.89986209999998
2066,39105,7309.0,9985,39.09224872,-82.0305041
2067,39107,17506.0,21726,40.54043046,-84.62912742
2068,39109,37079.0,52734,40.0543329,-84.22871271
2069,39111,4868.0,6795,39.72984936,-81.08464734
2070,39113,123909.0,258301,39.75394919,-84.29050975
2071,39115,4431.0,6443,39.62081738,-81.85308173
2072,39117,11948.0,16548,40.52363560000001,-82.7892599
2073,39119,24056.0,36991,39.96575964,-81.94363275
2074,39121,4549.0,6013,39.76818851,-81.45937183
2075,39123,12653.0,22218,41.53781826,-83.0940185
2076,39125,6500.0,9047,41.11676341,-84.5801017
2077,39127,10228.0,14995,39.73508655,-82.23804971
2078,39129,17076.0,24745,39.64170392,-83.0243386
2079,39131,7902.0,11879,39.07634001,-83.06769584
2080,39133,39971.0,76139,41.16793482,-81.19735782
2081,39135,15446.0,20565,39.7420247,-84.64787018
2082,39137,14961.0,18767,41.02094889,-84.1336111
2083,39139,36590.0,55214,40.77180308,-82.53799609999999
2084,39141,18652.0,30380,39.33705391,-83.06000914
2085,39143,16316.0,28044,41.35624126,-83.137872
2086,39145,20550.0,30784,38.80270163,-82.98907345
2087,39147,14825.0,23987,41.12351311,-83.12783209
2088,39149,18590.0,23740,40.33163494,-84.20258189
2089,39151,98388.0,175239,40.81482476,-81.36437305
2090,39153,112026.0,257979,41.12464734,-81.53123079
2091,39155,49024.0,96029,41.31735028,-80.76109643
2092,39157,26918.0,41289,40.44214695,-81.47226262
2093,39159,18096.0,27429,40.30016061,-83.37239023
2094,39161,10469.0,13770,40.8554138,-84.59111700000003
2095,39163,3883.0,5502,39.25208988,-82.4831444
2096,39165,77643.0,117267,39.42581994,-84.16557457
2097,39167,20514.0,29840,39.45690571,-81.49121382
2098,39169,32270.0,49853,40.82925852,-81.88844833
2099,39171,11939.0,17308,41.56052014,-84.58429552
2100,39173,32498.0,64341,41.36224827,-83.62285108
2101,39175,7468.0,10592,40.84339621,-83.30734173
2102,40001,4787.0,6513,35.88494195,-94.65859267
2103,40003,1933.0,2258,36.73090616,-98.32408495
2104,40005,4084.0,5018,34.37366573,-96.03802487
2105,40007,1993.0,2243,36.7496847,-100.4758872
2106,40009,6308.0,7552,35.26862449,-99.68128023
2107,40011,2884.0,3793,35.87518314,-98.43307003
2108,40013,10478.0,13818,33.96472458,-96.25903472
2109,40015,6482.0,9348,35.17364557,-98.37534464
2110,40017,39986.0,55278,35.5426055,-97.98465569
2111,40019,13752.0,18534,34.25103751,-97.28552485
2112,40021,9994.0,16490,35.90692775,-94.99980896
2113,40023,4206.0,5426,34.02807439,-95.54771129
2114,40025,963.0,1079,36.74817177,-102.5173885
2115,40027,62538.0,109450,35.20413532,-97.32519562
2116,40029,1898.0,2399,34.58840127,-96.29798747
2117,40031,19183.0,32564,34.65973764,-98.47195055
2118,40033,2054.0,2602,34.28845626,-98.37053567
2119,40035,4283.0,5785,36.76268118,-95.20916602
2120,40037,21575.0,28830,35.90230551,-96.37086028
2121,40039,7826.0,10541,35.63853802,-99.00170785
2122,40041,11826.0,15716,36.40823634,-94.80325046
2123,40043,1965.0,2248,35.98772922,-99.00730714
2124,40045,1611.0,1827,36.2180194,-99.75324573
2125,40047,16009.0,21710,36.3791334,-97.78265517
2126,40049,8253.0,10546,34.70418038,-97.30811132
2127,40051,17316.0,22286,35.0167709,-97.88339847
2128,40053,1827.0,2201,36.796297,-97.78638765
2129,40055,1482.0,1896,34.93535801,-99.5605612
2130,40057,715.0,977,34.7440135,-99.84741652
2131,40059,1318.0,1499,36.78836519,-99.6679804
2132,40061,3701.0,4738,35.22257600000001,-95.11513306
2133,40063,3388.0,4526,35.04912569,-96.24921145
2134,40065,5969.0,7806,34.58781741,-99.41138784
2135,40067,1910.0,2350,34.11130184,-97.83182974
2136,40069,3093.0,4018,34.31440473,-96.66011537
2137,40071,12172.0,16803,36.81799745,-97.14421435
2138,40073,5156.0,6131,35.94530008,-97.94193268
2139,40075,2596.0,3493,34.91671958,-98.97720696
2140,40077,3100.0,4056,34.87844729,-95.25215049
2141,40079,13362.0,17221,34.89851864,-94.70392124
2142,40081,10854.0,14025,35.70270942,-96.8812462
2143,40083,13633.0,18979,35.91899576,-97.44352845
2144,40085,2922.0,3789,33.95273467,-97.23906784
2145,40087,13169.0,16858,35.01123903,-97.44572302
2146,40089,8656.0,10726,34.11664328,-94.77222373
2147,40091,5505.0,7963,35.37235506,-95.66599306
2148,40093,2948.0,3407,36.31149996,-98.53467076
2149,40095,4206.0,5492,34.02311222,-96.76855464
2150,40097,11555.0,15717,36.30179091,-95.23175116
2151,40099,4175.0,5528,34.48116015,-97.06826283
2152,40101,15043.0,24216,35.61318461,-95.37802952
2153,40103,3715.0,4878,36.38953329,-97.22928674
2154,40105,3321.0,4237,36.79843529,-95.61902331
2155,40107,2800.0,3943,35.46485198,-96.32639984
2156,40109,141569.0,273942,35.55140095,-97.40716948
2157,40111,8944.0,13949,35.64661916,-95.96432828
2158,40113,12577.0,18966,36.62888819,-96.39635704
2159,40115,7631.0,10690,36.83532655,-94.81011909
2160,40117,4729.0,6364,36.31743373,-96.7033176
2161,40119,16651.0,27760,36.07695283,-96.97584944
2162,40121,12753.0,17271,34.92065823,-95.7513432
2163,40123,10431.0,14831,34.72959848,-96.68337199
2164,40125,17848.0,25452,35.20614018,-96.94923008
2165,40127,3581.0,4483,34.41635232,-95.37603505
2166,40129,1547.0,1759,35.68711719,-99.69666167
2167,40131,30913.0,40862,36.37004357,-95.60406759
2168,40133,5613.0,8037,35.16478725,-96.61686741
2169,40135,10888.0,14437,35.49447108,-94.75463785
2170,40137,14182.0,17904,34.48556989,-97.85141892
2171,40139,4621.0,5780,36.74777635,-101.4889765
2172,40141,1944.0,2706,34.37288446,-98.92426619
2173,40143,144258.0,247054,36.11939621,-95.94013939
2174,40145,23005.0,31300,35.96024096,-95.51911308
2175,40147,15825.0,22224,36.71380786,-95.90514104
2176,40149,3854.0,4631,35.29071824,-98.99180434
2177,40151,2947.0,3668,36.76705782,-98.86573064
2178,40153,6347.0,7595,36.42316318,-99.26283045
2179,41001,6218.0,8779,44.70915557,-117.6749883
2180,41003,13445.0,48753,44.49167306,-123.4316987
2181,41005,88392.0,214039,45.18787398,-122.2179634
2182,41007,8138.0,19664,45.99712889,-123.660711
2183,41009,13217.0,26618,45.94464254,-123.0890898
2184,41011,17865.0,31313,43.17406868,-124.0594514
2185,41013,8511.0,12172,44.14230227,-120.356297
2186,41015,7212.0,12611,42.45911325,-124.157282
2187,41017,45692.0,98557,43.91570171,-121.2289121
2188,41019,34582.0,53521,43.27941273,-123.167291
2189,41021,671.0,1019,45.37160076,-120.2048869
2190,41023,3210.0,4340,44.49024544,-119.0068631
2191,41025,2912.0,3974,43.06422669,-118.9666306
2192,41027,3272.0,10910,45.51872811,-121.65520359999998
2193,41029,53870.0,109327,42.43201126,-122.7289309
2194,41031,5483.0,9459,44.62806839,-121.17832
2195,41033,26923.0,44560,42.3665549,-123.5561938
2196,41035,20435.0,30507,42.68762984,-121.64964609999998
2197,41037,3022.0,3930,42.79246693,-120.3850163
2198,41039,67141.0,191950,43.93727035,-122.847753
2199,41041,10039.0,25256,44.64252874,-123.869912
2200,41043,33488.0,58719,44.48899494,-122.5373154
2201,41045,7194.0,10435,43.1937027,-117.6227395
2202,41047,63377.0,136840,44.90287942,-122.5815117
2203,41049,2721.0,4167,45.41846568,-119.584546
2204,41051,67954.0,399103,45.54747959,-122.4169351
2205,41053,18940.0,40295,44.90322804,-123.4128888
2206,41055,732.0,1017,45.41501554,-120.6827834
2207,41057,6538.0,13803,45.46248721,-123.712066
2208,41059,17059.0,27597,45.59073056,-118.7353826
2209,41061,8431.0,12968,45.30915495,-118.0068979
2210,41063,2848.0,4366,45.57894064,-117.18353799999998
2211,41065,5833.0,11964,45.16292781,-121.1670954
2212,41067,83197.0,269232,45.55972701,-123.0955257
2213,41069,591.0,818,44.72698162,-120.02814270000002
2214,41071,23250.0,48753,45.23330449,-123.3086963
2215,42001,31423.0,47489,39.87140411,-77.21610347
2216,42003,259480.0,650114,40.46809875,-79.98167747
2217,42005,23484.0,31618,40.81665618,-79.46290811
2218,42007,48167.0,83571,40.6825484,-80.34921611
2219,42009,19552.0,23637,40.00522157,-78.48998442
2220,42011,96626.0,183065,40.41570541,-75.92457766
2221,42013,39135.0,54909,40.47961444,-78.34917412
2222,42015,18141.0,25708,41.78869215,-76.51570822
2223,42017,164361.0,344297,40.33682119,-75.10836643
2224,42019,64428.0,97071,40.91152759,-79.91351055
2225,42021,42258.0,63072,40.49527404,-78.71377428
2226,42023,1589.0,2186,41.43625568,-78.20376845
2227,42025,18743.0,28776,40.91545395,-75.7068525
2228,42027,35274.0,76148,40.92058903,-77.82200624
2229,42029,116114.0,268800,39.97291773,-75.74768357
2230,42031,12576.0,17535,41.19265812,-79.42413524
2231,42033,24932.0,34271,41.00110782,-78.47592663
2232,42035,10022.0,15394,41.23255967,-77.63785995
2233,42037,18004.0,28228,41.04821986,-76.40565017
2234,42039,24987.0,37492,41.68447709,-80.10760592
2235,42041,69076.0,121617,40.1625372,-77.26130755
2236,42043,60863.0,130872,40.41377078,-76.77993242
2237,42045,110667.0,297634,39.91680171,-75.40243663
2238,42047,10025.0,14426,41.42822061,-78.64524744
2239,42049,60069.0,123679,41.99253829,-80.03301954
2240,42051,34590.0,53767,39.92041012,-79.64291195
2241,42053,1683.0,2401,41.51095103,-79.23229292
2242,42055,49768.0,69731,39.92956518,-77.72157791
2243,42057,5694.0,6771,39.92913544,-78.11163677
2244,42059,10849.0,15764,39.85746531,-80.22357106
2245,42061,14494.0,19706,40.42162652,-77.97673273
2246,42063,24888.0,37770,40.65241041,-79.08963285
2247,42065,15192.0,19478,41.12913106,-78.9986361
2248,42067,8273.0,10454,40.53358749,-77.39975129999998
2249,42069,48384.0,103456,41.43564672,-75.60379201
2250,42071,137914.0,241112,40.03904563,-76.24770128
2251,42073,25428.0,40753,40.99206278,-80.33393706
2252,42075,40525.0,61845,40.36680311,-76.45651841
2253,42077,73690.0,160993,40.6154815,-75.59435245
2254,42079,78688.0,134983,41.17823008,-75.98447579
2255,42081,35627.0,50565,41.34310539,-77.06629984
2256,42083,11635.0,16296,41.80938602,-78.56478358
2257,42085,31544.0,52309,41.30248872,-80.25816981
2258,42087,14094.0,18601,40.61116939,-77.61070738
2259,42089,33386.0,69752,41.05934058,-75.34031025
2260,42091,162731.0,434687,40.21053671,-75.36652296
2261,42093,5288.0,8556,41.03023987,-76.66345939
2262,42095,71736.0,143519,40.75182733,-75.30471829
2263,42097,25427.0,36622,40.84785433,-76.70798222
2264,42099,15616.0,21158,40.40206612,-77.26297447
2265,42101,108748.0,707631,40.00338507,-75.1379271
2266,42103,16056.0,26101,41.33155042,-75.03208106
2267,42105,6251.0,7784,41.74471626,-77.89559864
2268,42107,44001.0,62869,40.70497338,-76.2150785
2269,42109,11725.0,16363,40.77129231,-77.06840691
2270,42111,27379.0,35773,39.97172723,-79.02699593
2271,42113,2291.0,3136,41.44634738,-76.51246591
2272,42115,12891.0,18863,41.82147784,-75.80071959
2273,42117,13614.0,18325,41.77255149,-77.25433032
2274,42119,10622.0,17468,40.96188846,-77.05996014
2275,42121,16021.0,23348,41.40323442,-79.75845449
2276,42123,12477.0,18434,41.81304978,-79.26969577
2277,42125,61386.0,101450,40.19208869,-80.24582867
2278,42127,16244.0,24018,41.64938475,-75.29956506
2279,42129,116522.0,182051,40.31377979999999,-79.46615476
2280,42131,8837.0,13144,41.51955538,-76.01074915
2281,42133,128528.0,205986,39.9210089,-76.73040131
2282,44001,8965.0,25475,41.71018079,-71.28652315
2283,44003,38336.0,82053,41.67106337,-71.57641596
2284,44005,15077.0,41045,41.5642026,-71.26569799
2285,44007,90882.0,248474,41.87064746,-71.57753536
2286,44009,27230.0,66369,41.45961631,-71.61435303
2287,45001,6763.0,10775,34.22333378,-82.46170658
2288,45003,46025.0,74851,33.54338026,-81.63645384
2289,45005,789.0,3592,32.98837386,-81.35321066
2290,45007,56232.0,80483,34.51828081,-82.63959517
2291,45009,2204.0,6214,33.21927586,-81.05659969
2292,45011,4889.0,9485,33.26679302,-81.43584352
2293,45013,42922.0,78524,32.39226291,-80.72619758
2294,45015,44587.0,79517,33.20222596,-79.94654523
2295,45017,3787.0,7549,33.66926881,-80.77722168
2296,45019,75443.0,176345,32.82487866,-79.96512315
2297,45021,15167.0,21759,35.05122251,-81.61828622
2298,45023,7265.0,14192,34.69249168,-81.1583216
2299,45025,9312.0,16581,34.64137396,-80.15640140000002
2300,45027,7386.0,15395,33.66610974,-80.21647898
2301,45029,9091.0,17251,32.87582989,-80.67641292
2302,45031,14989.0,29674,34.33358335,-79.96027485
2303,45033,5637.0,11698,34.39007791,-79.37741872
2304,45035,34987.0,62567,33.0794369,-80.40502652
2305,45037,6842.0,11644,33.77221995,-81.96231108
2306,45039,4027.0,11267,34.39287073,-81.1195624
2307,45041,29573.0,57931,34.02361754,-79.70189312
2308,45043,17389.0,31657,33.43443342,-79.33202141
2309,45045,127832.0,215165,34.89502264,-82.37295012
2310,45047,16961.0,28763,34.15272415,-82.12715789
2311,45049,3488.0,8806,32.77419582,-81.13845571
2312,45051,89288.0,132920,33.9212828,-78.99555293
2313,45053,5187.0,11427,32.43171982,-81.02487495
2314,45055,17542.0,28995,34.33988254,-80.58763164
2315,45057,23719.0,38938,34.68270843,-80.70513032
2316,45059,16816.0,26566,34.48244419,-82.00490796
2317,45061,2803.0,8156,34.16393091,-80.25690731
2318,45063,80026.0,122093,33.89665987,-81.27146426
2319,45065,2652.0,5216,33.90161443,-82.30794338
2320,45067,5444.0,14276,34.07859748,-79.36400756
2321,45069,4267.0,10389,34.59905577,-79.67561152
2322,45071,10017.0,16807,34.28629098,-81.59935761
2323,45073,24178.0,33635,34.75225169,-83.06742317
2324,45075,11931.0,38910,33.4391073,-80.79886287
2325,45077,36236.0,49049,34.88807695,-82.72791551
2326,45079,52469.0,168722,34.01791263,-80.90267209
2327,45081,5526.0,8564,34.00795823,-81.72713237
2328,45083,76277.0,121090,34.92960077,-81.99225984
2329,45085,18745.0,44086,33.91826534,-80.37942316
2330,45087,7061.0,12092,34.68835752,-81.61730349
2331,45089,4864.0,15054,33.62190129,-79.72767442
2332,45091,66754.0,114357,34.97281497,-81.18085944
2333,46003,974.0,1407,43.71757685,-98.56050467
2334,46005,4455.0,6772,44.41464384,-98.27858469
2335,46007,666.0,1149,43.19486375,-101.6665572
2336,46009,2105.0,2974,42.98914167,-97.88592746
2337,46011,6748.0,12680,44.36974375,-96.79079945
2338,46013,9613.0,16114,45.58994323,-98.35165355
2339,46015,1565.0,2288,43.71756379,-99.08118954
2340,46017,171.0,490,44.07657829,-99.20814467
2341,46019,3357.0,4351,44.90608745,-103.5079318
2342,46021,704.0,831,45.77074915,-100.0510181
2343,46023,2382.0,3433,43.20660134,-98.58856175
2344,46025,1139.0,1657,44.85834507,-97.72925109
2345,46027,2109.0,5069,42.91296147,-96.97656917
2346,46029,7764.0,11669,44.97788119,-97.18827677
2347,46031,588.0,1175,45.70889983,-101.1970473
2348,46033,3293.0,4721,43.67741105,-103.4534521
2349,46035,5157.0,7952,43.67490933,-98.14458906
2350,46037,1627.0,2747,45.367281,-97.60737498
2351,46039,1366.0,2080,44.75994309,-96.66943645
2352,46041,723.0,1708,45.15639647,-100.8709139
2353,46043,1338.0,1605,43.38520741,-98.36978007
2354,46045,1433.0,1918,45.41846445,-99.21545423
2355,46047,2511.0,3563,43.23929297,-103.5275691
2356,46049,858.0,1118,45.07082625,-99.14535601
2357,46051,2382.0,3564,45.1723937,-96.77002276
2358,46053,1600.0,2091,43.19419064,-99.18883902
2359,46055,936.0,1044,44.29299053,-101.539099
2360,46057,2051.0,2762,44.67385954,-97.18829593
2361,46059,1391.0,1818,44.54708407,-99.00386459
2362,46061,1497.0,2006,43.6746384,-97.78715148
2363,46063,695.0,770,45.58015551,-103.4958629
2364,46065,5174.0,8175,44.39091534,-99.99661148
2365,46067,2517.0,3365,43.33449012,-97.75536441
2366,46069,543.0,690,44.54747703,-99.48572582
2367,46071,722.0,1095,43.69318385,-101.6255063
2368,46073,648.0,967,44.06637798,-98.62965972
2369,46075,450.0,558,43.96278565,-100.6940008
2370,46077,1680.0,2551,44.36956169,-97.4913945
2371,46079,4038.0,6786,44.02193107,-97.12926365
2372,46081,7411.0,11842,44.35919441,-103.7929428
2373,46083,15499.0,25231,43.27841182,-96.7203905
2374,46085,977.0,1421,43.89522709,-99.85201878
2375,46087,1794.0,2587,43.6742571,-97.36863144
2376,46089,892.0,1137,45.76626028,-99.22118798
2377,46091,1056.0,1947,45.75870838,-97.59855639
2378,46093,8441.0,11621,44.56676791,-102.7162741
2379,46095,402.0,683,43.58078848,-100.7563186
2380,46097,706.0,1064,44.02197882,-97.60992207
2381,46099,42043.0,78263,43.67441641,-96.7910885
2382,46101,1731.0,2933,44.02266214,-96.67081159
2383,46103,29804.0,47743,44.0025835,-102.8240777
2384,46105,1333.0,1606,45.49049506,-102.4755586
2385,46107,1071.0,1337,45.06583079,-99.95498503
2386,46109,2144.0,3889,45.62975048,-96.94672673
2387,46111,819.0,1123,44.02351092,-98.0909816
2389,46115,1854.0,2951,44.93837606,-98.34626602
2390,46117,1148.0,1567,44.41381872,-100.7349153
2391,46119,679.0,861,44.71571812,-100.1278092
2392,46121,487.0,2125,43.19338568,-100.7195503
2393,46123,2069.0,2630,43.34459388,-99.8854891
2394,46125,2937.0,4150,43.3109081,-97.14865776
2395,46127,5290.0,7897,42.83112163,-96.6557828
2396,46129,1896.0,2477,45.43019636,-100.0307514
2397,46135,5659.0,9623,43.00924485,-97.39467635
2398,46137,368.0,767,44.97881876,-101.6654622
2399,47001,19212.0,29881,36.12684348,-84.19965764
2400,47003,11486.0,15355,35.51123746,-86.45549096
2401,47005,4716.0,6328,36.07110411,-88.06849355
2402,47007,3622.0,4664,35.59942968,-85.20611967
2403,47009,37443.0,52208,35.68938198,-83.92847788
2404,47011,29768.0,38666,35.15739424,-84.857186
2405,47013,9870.0,12532,36.40355516,-84.15108559999999
2406,47015,4007.0,5314,35.80990797,-86.05738983
2407,47017,7756.0,10384,35.97366108,-88.45189331
2408,47019,16898.0,21084,36.28969086,-82.12588974
2409,47021,11297.0,15924,36.26136216,-87.08903581
2410,47023,5081.0,6507,35.42527478,-88.6095842
2411,47025,8602.0,10740,36.48319149,-83.65947309
2412,47027,2141.0,2920,36.55151008,-85.53930419
2413,47029,9791.0,12126,35.9278914,-83.11828725
2414,47031,14417.0,19971,35.49090731,-86.07311784
2415,47033,3982.0,5397,35.81830662,-89.14916269
2416,47035,20413.0,26360,35.95271721,-84.99840585
2417,47037,84550.0,249068,36.17007426,-86.78646056
2418,47039,3588.0,4592,35.60048904,-88.11043779
2419,47041,5171.0,6955,35.97616272,-85.83689361
2420,47043,13233.0,18699,36.14669837,-87.35891709
2421,47045,10180.0,13336,36.05931946,-89.41542855
2422,47047,13055.0,19394,35.19615831,-89.41399032
2423,47049,6038.0,7333,36.38128818,-84.92870012
2424,47051,11532.0,16404,35.15634626,-86.09201039
2425,47053,13786.0,19547,35.99438059,-88.93358327
2426,47055,7970.0,11137,35.20222469,-87.03992678
2427,47057,6626.0,8008,36.27469206,-83.51254721
2428,47059,18562.0,23583,36.17470125,-82.84691273
2429,47061,3636.0,4763,35.38433717,-85.72142731
2430,47063,15857.0,20692,36.21990035,-83.26586179
2431,47065,78733.0,142408,35.17670231,-85.16652245
2432,47067,1843.0,2231,36.52692871,-83.22375847
2433,47069,4919.0,9273,35.20772017,-88.99161161
2434,47071,8012.0,9949,35.19732531,-88.18593755
2435,47073,16648.0,20774,36.44355426,-82.94885298
2436,47075,3013.0,6834,35.58332824,-89.28536625
2437,47077,8138.0,10217,35.65581134,-88.38600175
2438,47079,9508.0,12945,36.33160906,-88.30121797
2439,47081,5695.0,7813,35.80609681,-87.47643507
2440,47083,2182.0,3168,36.28872054,-87.71878828
2441,47085,4930.0,7153,36.03958805,-87.77992872
2442,47087,3236.0,4466,36.36380466,-85.67239905
2443,47089,14776.0,19072,36.04818632,-83.45148924
2444,47091,5410.0,6579,36.45523950000001,-81.84886538
2445,47093,105767.0,180697,35.99508821,-83.94635435
2446,47095,1357.0,1970,36.34180170000001,-89.48921915
2447,47097,4884.0,8087,35.75893438,-89.63015909999999
2448,47099,12420.0,15666,35.21675201,-87.39787695
2449,47101,3585.0,4622,35.52853208,-87.49022694
2450,47103,10398.0,13348,35.13738622,-86.58910106
2451,47105,17610.0,23391,35.73939663,-84.31145275
2452,47107,14691.0,18755,35.42812616,-84.61520715
2453,47109,7841.0,10038,35.17468549,-88.5647812
2454,47111,6263.0,7504,36.53157855,-86.00778595
2455,47113,21335.0,38120,35.61181957,-88.84076036
2456,47115,7696.0,10862,35.12997174,-85.62265895
2457,47117,8184.0,11455,35.45798777,-86.76420988
2458,47119,23799.0,35369,35.6187413,-87.07462444
2459,47121,3342.0,4320,35.51558739,-84.81482914
2460,47123,13374.0,17093,35.44550387,-84.24902965
2461,47125,32341.0,57620,36.49609412,-87.38550661
2462,47127,2325.0,2926,35.27724699,-86.36230578
2463,47129,5441.0,6705,36.13248031,-84.64880098
2464,47131,9526.0,12249,36.35732446,-89.14921589
2465,47133,6059.0,8229,36.34117832,-85.28989535
2466,47135,2167.0,2855,35.63708728,-87.86139634
2467,47137,2021.0,2615,36.55606529,-85.07763299999998
2468,47139,5097.0,6520,35.12245443,-84.52075859
2469,47141,19002.0,27212,36.14005459,-85.50646123
2470,47143,8660.0,11062,35.60536161,-84.93076643
2471,47145,15880.0,21669,35.84923189,-84.52458689
2472,47147,19410.0,27113,36.52454807,-86.87346725
2473,47149,64515.0,107436,35.84591405,-86.4107263
2474,47151,6044.0,7123,36.42325673,-84.50360494
2475,47153,4441.0,5694,35.36979721,-85.41022136
2476,47155,28629.0,36312,35.78077323,-83.52244332
2477,47157,116344.0,337383,35.1864775,-89.89692423
2478,47159,5494.0,7436,36.25359775,-85.95411046
2479,47161,3864.0,5299,36.50235092,-87.83920548
2480,47163,46979.0,62278,36.51240691,-82.30412917
2481,47165,50129.0,71505,36.46824103,-86.45917204
2482,47167,16910.0,23481,35.501942,-89.73694895
2483,47169,2103.0,3160,36.39026213,-86.16087954
